X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,PHOTOURL,ADDRESSFLOORNUMBER,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.8527683,1.293760279,BreadTalk - Raffles City,Information currently unavailable,252,Raffles City Shopping Centre,179103,North Bridge Road,B,,0,0,,B1,F7358B2CB1BE08EA,2.02E+13,44A
103.8470778,1.332188115,BreadTalk - Toa Payoh HDB Hub,Information currently unavailable,530,HDB Hub,310530,Lorong 6 Toa Payoh,B,,0,0,,1,833A8E06F1A154FD,2.02E+13,4
103.8215893,1.263895802,BreadTalk - Vivo City,Information currently unavailable,1,Vivo City,98585,1 Harbourfront Walk,B,,0,0,,B2,57517317639A0ACC,2.02E+13,34
103.819459,1.256573486,BreadTalk - Resort World Sentosa,Information currently unavailable,26,Resorts World Sentosa,98138,Sentosa Gateway,B,,0,0,,B1,B5D0BA01E0D7C789,2.02E+13,"203,204"
103.8717045,1.350438172,BreadTalk - Serangoon NEX,Information currently unavailable,23,NEX,556083,Serangoon central,B,,0,0,,B2,0D7832C129D683E2,2.02E+13,"58,59"
103.8533493,1.280227673,BreadTalk - Marina Bay Link Mall,Information currently unavailable,8A,Marina Bay Link Mall,18984,Marina Boulevard,B,,0,0,,B2,71459F44A3E63965,2.02E+13,18
103.8376844,1.301385095,BreadTalk - 313 Somerset,Information currently unavailable,313,313 @Somerset,238895,Orchard Road,B,,0,0,,B2,A9D27B108FEB07CE,2.02E+13,"31,32,33"
103.7642482,1.314853218,BreadTalk - Clementi Mall,Information currently unavailable,3155,The Clementi Mall,129588,Commonwealth Avenue West,B,,0,0,,1,E9AD0B2DD4D273C7,2.02E+13,"1,2,2020"
103.9623893,1.334325156,BreadTalk - Changi City Point,Information currently unavailable,5,Changi City Point,486038,Changi Business Park Central 1,B,,0,0,,1,F775E2BCC5F52622,2.02E+13,12
103.9050439,1.305223056,BreadTalk - 112 Katong,Information currently unavailable,112,112 Katong,428802,East Coast Road,B,,0,0,,1,E1DCF4F76778E22F,2.02E+13,3
103.8186256,1.262063364,BreadTalk - Singapore Cruise Centre,Information currently unavailable,1,Harbourfront Centre,99253,Maritime Square,B,,0,0,,2,80335D7804C1A9C2,2.02E+13,20
103.7950987,1.331047153,BreadTalk - Sixth Avenue,Information currently unavailable,8,Sixth Avenue,276473,Sixth Avenue,B,,0,0,,,07F5CF2A0D3E588E,2.02E+13,
103.8446971,1.284998828,BreadTalk - Chinatown point,Information currently unavailable,133,Chinatown point,59413,New Bridge Road,B,,0,0,,1,CA38BDBE07550682,2.02E+13,28
103.8464765,1.327084845,BreadTalk - Zhongshan Park,Information currently unavailable,20,ZhongShan Mall,329984,Ah Hood Road,B,,0,0,,1,DBB80E4AACAA999F,2.02E+13,13
103.988751,1.35519094,Soup Restaurant - Changi Airport T2,Information currently unavailable,,Changi Airport Terminal 2 Viewing Mall,819643,Airport Boulevard,R,,0,0,,,51DD7FDD574D5C37,2.02E+13,36-086
103.7642482,1.314853218,Soup Restaurant - Clementi Mall,Information currently unavailable,3155,Clementi Mall,129588,Commonwealth Ave West,R,,0,0,,3,E9AD0B2DAFD1F129,2.02E+13,62
103.89498,1.39209415,Soup Restaurant - Compass One,Information currently unavailable,1,Compass One,545078,Sengkang Square,R,,0,0,,3,3291922BC383E44B,2.02E+13,12
103.7961052,1.310529774,Soup Restaurant - Holland Village,Information currently unavailable,118,Holland Village,278997,Holland Avenue,R,,0,0,,1,B553BC74CF72804A,2.02E+13,2
103.8936616,1.372311856,Soup Restaurant - Hougang Mall,Information currently unavailable,90,Hougang Mall,538766,Hougang Avenue 10,R,,0,0,,2,3500FCBC8C9572EF,2.02E+13,21
103.9890776,1.360340997,Soup Restaurant - Jewel Changi Airport,Information currently unavailable,78,Jewel Changi Airport,819666,Aiport Boulevard,R,,0,0,,3,F81397E0AB0E69D5,2.02E+13,201
103.7064609,1.339830153,Soup Restaurant - Jurong Point,Information currently unavailable,1,Jurong Point,648886,Jurong West Central 2,R,,0,0,,2,FCA5451C3DE5FBC1,2.02E+13,33
103.8717045,1.350438172,Soup Restaurant - NEX,Information currently unavailable,23,NEX,556083,Serangoon Central,R,,0,0,,2,0D7832C1C9BB39E9,2.02E+13,"15,16"
103.8352403,1.303723214,Soup Restaurant - Paragon,Information currently unavailable,290,Paragon,238859,Orchard Road,R,,0,0,,B1,B22AF3F2DBEE1026,2.02E+13,7
103.8576755,1.294879041,Soup Restaurant - Suntec City,Information currently unavailable,3,Suntec City,38983,Temasek Avenue,R,,0,0,,B1,16B4C2F55D95B454,2.02E+13,127
103.8434632,1.31733463,Soup Restaurant - United Square,Information currently unavailable,101,United Square,307591,Thomson Road,R,,0,0,,B1,1C1585B027BCE85C,2.02E+13,10
103.8215893,1.263895802,Soup Restaurant - VivoCity,Information currently unavailable,1,VivoCity,98585,Harbourfront Walk,R,,0,0,,2,575173176A012BAF,2.02E+13,141
103.9437277,1.352278032,TEAHOUSE By Soup Restaurant - Century Square,Information currently unavailable,2,Century Square,529509,Tampines Central 5,R,,0,0,,1,6.19E+15,2.02E+13,20
103.9897073,1.362491004,TEAHOUSE By Soup Restaurant - Changi Airport T1,Information currently unavailable,80,Changi Airport T1 Viewing Mall,819642,Changi Boulevard,R,,0,0,,3,8E43F1B75BFFD82F,2.02E+13,19
103.7467345,1.334898437,TEAHOUSE By Soup Restaurant - IMM,Information currently unavailable,2,IMM,609601,Jurong East Street 21,R,,0,0,,1,9FB1C7B31AEF3507,2.02E+13,101B
103.830642,1.304676283,Pistachio - Wheelock Place,Information currently unavailable,501,Wheelock Place,238880,Orchard Road,R,,0,0,,2,F03BC4CE66181C91,2.02E+13,"4,5,2020"
103.8511636,1.278846239,Wheat - Asia Square,Information currently unavailable,8,Asia Square,18960,Marina View,R,,0,0,,2,581658BCC9A21834,2.02E+13,2
103.8507952,1.278307291,Wheat - Marina One,Information currently unavailable,5,Marina One,18961,Straits View,R,,0,0,,B2,9970EFDFC1A7B647,2.02E+13,33
103.8457032,1.275735681,Wheat - International Plaza,Information currently unavailable,191,International Plaza,79903,Anson Road,R,,0,0,,1,3EB8E17AA48EAD2E,2.02E+13,19
103.8513798,1.284333921,Wheat - One Raffles Place,Information currently unavailable,1,One Raffles Place,48618,Raffles Place,R,,0,0,,B1,4C002684988DB55D,2.02E+13,32
103.8527683,1.293760279,Wheat - Raffles City,Information currently unavailable,252,Raffles City,179103,North Bridge Road,R,,0,0,,B1,F7358B2C3DA283F2,2.02E+13,78
103.8554112,1.299113161,Seoul Garden - Bugis Junction,Information currently unavailable,200,Bugis Juction,188021,Victoria Street,B,,0,0,,2,3D7EAAAA9D47DA6E,2.02E+13,52
103.9623893,1.334325156,Seoul Garden Hotpot - Changi City Point,Information currently unavailable,5,Changi City Point,486038,Changi Business Park Central 1,R,,0,0,,1,F775E2BC64807626,2.02E+13,"18,19"
103.9292677,1.324772068,Seoul Garden Hotpot - Bedok Mall,Information currently unavailable,311,Bedok Mall,467360,New Upper Changi Road,R,,0,0,,B1,7C89C1760496BF1B,2.02E+13,51
103.7467345,1.334898437,Seoul Garden Hotpot - IMM,Information currently unavailable,2,IMM Building,609601,Jurong East Street 21,R,,0,0,,1,9FB1C7B3DA9C038E,2.02E+13,112
103.8357765,1.42969848,Seoul Garden Hotpot - Northpoint City,Information currently unavailable,930,Northpoint City,769098,Yishun Ave 2,R,,0,0,,3,C1B4B590C127FF13,2.02E+13,6
103.8186256,1.262063364,Seoul Garden Hotpot - Harbourfront Centre,Information currently unavailable,1,Harbourfront Centre,99253,Maritime Square,R,,0,0,,2,80335D78C5D0AAB4,2.02E+13,"3,4,2020"
103.7053082,1.339364021,Seoul Garden Hotpot - Jurong Point,Information currently unavailable,63,Jurong Point - JP2,648331,Jurong West Central 3,R,,0,0,,B1,D1F5E5BC1AD7A11A,2.02E+13,"45,46"
103.8364622,1.31195053,The Dining Hall,Information currently unavailable,39,Sheraton Towers Singapore,228230,Scotts Road,R,,0,0,,,F8CB983B508FBE13,2.02E+13,
103.8484776,1.350239427,Prata Wala - Junction 8,Information currently unavailable,9,Junction 8 Shopping Centre,579837,Bishan Place,R,,0,0,,B1,EF33ED2C73DA0B65,2.02E+13,24
103.7053082,1.339364021,Prata Wala - Jurong Point,Information currently unavailable,63,Jurong Point,648331,Jurong West Central 3,R,,0,0,,1,D1F5E5BCE690B01F,2.02E+13,"71,72,73,74"
103.8717045,1.350438172,Prata Wala - NEX,Information currently unavailable,23,Nex Mall,556083,Serangoon Central,R,,0,0,,2,0D7832C191816480,2.02E+13,K05
103.8357765,1.42969848,Prata Wala - Northpoint,Information currently unavailable,930,Northpoint Mall,769098,Yishun Avenue 2,R,,0,0,,B1,C1B4B590952DA8FA,2.02E+13,57
103.944388,1.352672316,Prata Wala - Tampines Mall,Information currently unavailable,4,Tampines Mall,529510,Tampines Central 5,R,,0,0,,B1,30EA1FA465C2D478,2.02E+13,K21
103.8510394,1.324291281,Founder Bak Kut Teh - New Orchid Hotel,Information currently unavailable,347,New Orchid Hotel,329777,Balestier Road,R,,0,0,,,CF6430A3AD491F17,2.02E+13,
103.8602667,1.305713227,Founder Bak Kut Teh - Hotel Boss,Information currently unavailable,500,Hotel Boss,199020,Jalan Sultan,R,,0,0,,1,9EB09D9ED4E215F4,2.02E+13,9
103.8561294,1.298834995,Founder Bak Kut Teh - North Bridge Road,Information currently unavailable,530,North Bridge Road,188747,North Bridge Road,R,,0,0,,1,6CD5603D96858A5C,2.02E+13,1
103.9535991,1.377140734,Founder Bak Kut Teh - E! Avenue,Information currently unavailable,1,Market Square @ Downtown East E! Avanue,519599,Pasir Ris Close,R,,0,0,,1,EE602DE87741C393,2.02E+13,310
103.8486561,1.2812895,A Poke Theory - Boon Tat Street,Information currently unavailable,,Boon Tat Street,69623,Boon Tat Street,C,,0,0,,,C847E400BBD31626,2.02E+13,27
103.8578595,1.299162956,A Poke Theory - Duo Galleria,Information currently unavailable,,Duo Galleria,189356,Fraser Street,C,,0,0,,,60AA84F26F3CCBB5,2.02E+13,7
103.784084,1.292774313,A Poke Theory - One @ KentRidge,Information currently unavailable,,One @ KentRidge,119082,Lower Kent Ridge Road,C,,0,0,,2,C1403E37C1A2BF97,2.02E+13,12
103.8528448,1.277372343,A Poke Theory - The Heart,Information currently unavailable,,The Heart,18935,Straits View,C,,0,0,,B2,A2946B9708B4A803,2.02E+13,52
103.8436568,1.320211,A Poke Theory - Velocity,Information currently unavailable,,Velocity,307683,Thomson Road,C,,0,0,,1,27A6FB1D5C81CF16,2.02E+13,53
103.8372865,1.300212928,A Poke Theory - TripleOne Somerset,Information currently unavailable,,TripleOne Somerset,238164,Somerset Road,C,,0,0,,1,E6B7F1BA9B5752F1,2.02E+13,4
103.8592238,1.302880125,Warong Nasi Pariaman - North Bridge Road,Information currently unavailable,738,North Bridge Road,198706,North Bridge Road,R,,0,0,,,2623C9849BA65C68,2.02E+13,
103.8483992,1.369248913,BreadTalk - Ang Mo Kio,Information currently unavailable,53,AMK Hub,569933,Ang Mo Kio Ave 3,B,,0,0,,1,0AB8ACDDD5CF02E7,2.02E+13,2
103.8760677,1.391393058,Burger King - Seletar Mall,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",33,Seletar Mall,797653,Sengkang West Avenue,Q,,0,0,,1,3BD72E3B7506FCD3,2.02E+13,"09,10,11,12,13,14"
103.8244951,1.441767148,Burger King - Sembawang Shopping Centre,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",604,Sembawang Shopping Centre,758459,Sembawang Road,Q,,0,0,,1,E8EEC3DE81A0FC3F,2.02E+13,1
103.8850799,1.359496643,Sushi Express Heartland Mall,Information currently unavailable,205,Heartland Mall,530205,Hougang Street 21,R,,0,0,,2,432E0EC7D7A565DC,2.02E+13,18
103.9497157,1.372449816,Sushi Express Whitesands,Information currently unavailable,1,Whitesands,518457,Pasir Ris Central Street 3,R,,0,0,,3,F256D986E16D5DC2,2.02E+13,4
103.9396836,1.353496155,Sushi Express Our Tampines Hub,Information currently unavailable,51,Our Tampines Hub,528523,Tampines Avenue 4,R,,0,0,,1,C57C470A082BC7EC,2.02E+13,101
103.9019882,1.406536107,Sushi Express Waterway Point,Information currently unavailable,83,Waterway Point,828761,Punggol Central,R,,0,0,,1,92251D96C576F6F6,2.02E+13,25
103.9316206,1.326984988,Sushi Express Heartbeat Bedok,Information currently unavailable,11,Kampong Chai Chee Community Centre,469662,Bedok North Street 1,R,,0,0,,1,E6D5FB695DFB2F1A,2.02E+13,26
103.8541735,1.292777723,Sushi Express Citylink Mall,Information currently unavailable,1,Citylink Mall,39393,Raffles Link,R,,0,0,,B1,650267D3927C4DEF,2.02E+13,23
103.8376844,1.301385095,Sushi Express 313 Somerset,Information currently unavailable,313,313@Somerset,238895,Orchard Road,R,,0,0,,B3,A9D27B1040A426E7,2.02E+13,"28,29"
103.742586,1.334025287,Sushi Express Westgate,Information currently unavailable,6,Westgate,608532,Gateway Drive,R,,0,0,,B1,F7A1D2FA501677CA,2.02E+13,26
103.7467345,1.334898437,Sushi Express IMM,Information currently unavailable,2,IMM,609601,Jurong East Street 21,R,,0,0,,2,9FB1C7B3080CD88C,2.02E+13,63
103.7053082,1.339364021,Sushi Express Jurong Point,Information currently unavailable,63,Jurong Point 2,648331,Jurong West Central 3,R,,0,0,,3,D1F5E5BC04BAAC9F,2.02E+13,"40,41"
103.6780964,1.324606646,Sushi Express Fairprice Hub,Information currently unavailable,1,Fairprice Hub,629117,Joo Koon Circle,R,,0,0,,2,0CA4F1B4DA17A938,2.02E+13,22
103.7465581,1.397301904,Sushi Express Yew Tee Point,Information currently unavailable,21,Yew Tee Point,689578,Choa Chu Kang North 6,R,,0,0,,1,20BC0024C9B34A3A,2.02E+13,"22,23,24"
103.7627412,1.378349713,Sushi Express Hillion Mall,Information currently unavailable,17,Hillion Mall,678278,Petir Road,R,,0,0,,1,B978567B0882B4D2,2.02E+13,"19,20,21"
103.8194621,1.448226532,Sushi Express Sun Plaza,Information currently unavailable,30,Sun Plaza,757713,Sembawang Drive,R,,0,0,,2,202A314529B40E9C,2.02E+13,23
103.8360921,1.428035845,Sushi Express Northpoint City,Information currently unavailable,1,Northpoint City,768019,Northpoint Drive,R,,0,0,,B1,BD725D17CE577F81,2.02E+13,150
103.7860668,1.436819624,Sushi Takeout Woodlands Exchange,"Some healthy options at Sushi Takeout Singapore include sashimi, edamame, seaweed salad, and sushi rolls made with brown rice or vegetables. Additionally, you can opt for low-sodium soy sauce and limit your intake of high-calorie condiments like tempura flakes and mayo.",30,Woodlands Exchange,738343,Woodlands Avenue 2,R,,0,0,,1,58D5DDA06AC2F7C4,2.02E+13,30
103.7650976,1.31423131,Sushi Takeout Grantral Mall,"Some healthy options at Sushi Takeout Singapore include sashimi, edamame, seaweed salad, and sushi rolls made with brown rice or vegetables. Additionally, you can opt for low-sodium soy sauce and limit your intake of high-calorie condiments like tempura flakes and mayo.",3151,Grantral Mall,129581,Commonwealth Avenue West,R,,0,0,,1,99023BBAA3BFCB31,2.02E+13,16
103.8112552,1.464311677,Stovve - Senoko,Information currently unavailable,1,Foodaxis @ Senoko,758297,Senoko Avenue,O,,0,0,,4,13354B273ACA1D94,2.02E+13,1
103.9535991,1.377140734,Hei Sushi - Downtown East,Information currently unavailable,1,Downtown East,519599,Pasir Ris Close,R,,0,0,,2,EE602DE89B063A5B,2.02E+13,334
103.7467345,1.334898437,Hei Sushi - IMM,Information currently unavailable,2,IMM Building,609601,Jurong East Street 21,R,,0,0,,1,9FB1C7B3840E4568,2.02E+13,K10
103.8244951,1.441767148,Hei Sushi - Sembawang Shopping Centre,Information currently unavailable,604,Sembawang Shopping Centre,758459,Sembawang Road,R,,0,0,,1,E8EEC3DE8FCE040A,2.02E+13,"22,23"
103.8894235,1.334899535,Hei Sushi - Tai Seng,Information currently unavailable,28,Sakae Building,534106,Tai Seng Street,R,,0,0,,1,C21D780597A29492,2.02E+13,2
103.7200227,1.373626409,Xerone Solutions - Home Team Academy,Information currently unavailable,501,Home Team Academy,698928,Old Chua Chu Kang Road,C,,0,0,,,DB9DA83A351984C7,2.02E+13,
103.9315349,1.321936714,Xerone Solutions - Panasonic Singapore,Information currently unavailable,202,Panasonic Singapore,469332,Bedok South Avenue 1,C,,0,0,,,2824412273A0B7A5,2.02E+13,
103.9050439,1.305223056,ABC 112 Katong Mall,Information currently unavailable,112,112 Katong Mall,428802,East Coast Road,R,,0,0,,1,E1DCF4F7CF375928,2.02E+13,5
103.852356,1.323471198,ABC Balestier Road,Information currently unavailable,312,ABC Balestier Road,329743,Balestier Road,R,,0,0,,1,31D312435A45963B,2.02E+13,1
103.8384081,1.297968,ABC Killiney Road,Information currently unavailable,118,ABC Killiney Road,239555,Killiney Road,R,,0,0,,1,99A3AB52D9BC6F13,2.02E+13,1
103.7912375,1.306245563,ABC The Metropolis,Information currently unavailable,9,The Metropolis,138588,North Buona Vista Drive,R,,0,0,,1,143D51F3067698D3,2.02E+13,12
103.8507952,1.278307291,ABC Asia Square Tower 2,Information currently unavailable,12,Asia Square Tower 2,18961,Marina View,R,,0,0,,1,9970EFDF51ABF672,2.02E+13,2
103.8215893,1.263895802,ABC Vivocity,Information currently unavailable,1,VivoCity,98585,HarbourFront Walk,R,,0,0,,1,575173176382A619,2.02E+13,"163,164"
103.9897073,1.362491004,Burger King - Airport Terminal 1,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",80,Terminal 1 Singapore Changi Airport,819642,"Airport Boulevard, Viewing Mall East",Q,,0,0,,3,8E43F1B7CCFA93D7,2.02E+13,23
103.9897073,1.362491004,"Burger King - Airport Terminal 1 Dep,Transit","Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",81,Terminal 1 Singapore Changi Airport,819642,"Airport Boulevard, Departure,Transit Lounge West, Mezzanine Level",Q,,0,0,,3,8E43F1B72D8959A6,2.02E+13,2
103.9851697,1.354370736,Burger King - Airport Terminal 3 Transit,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",65,Changi Airport Terminal 3,819663,"Airport Boulevard, Departure,Transit Lounge North, Mezzanine Level",Q,,0,0,,L03AF11,1A6E905C283BBAE0,2.02E+13,
103.9834828,1.338008134,Burger King - Airport Terminal 4 Transit,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",30,Changi Airport Terminal 4,819665,"Airport Boulevard, Departure,Transit Lounge, Level 2 Mezzanine",Q,,0,0,,2,2C7925A52FFEB0C5,2.02E+13,228
